2023-4-27 15:48:18-debug: %cImport%c: E:\cocos-editors\Creator\3.7.2\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
2023-4-27 16:47:55-debug: 初始化 settings.json 与 config.json start10%
2023-4-27 16:47:55-debug: run build task 初始化 settings.json 与 config.json success in 0 ms √11%
2023-4-27 16:47:55-debug: builder.tasks.settings.macro 字段未在编辑器多语言内定义
2023-4-27 16:47:55-debug: // ---- build task builder.tasks.settings.macro ----
2023-4-27 16:47:55-debug: builder.tasks.settings.macro start11%
2023-4-27 16:47:55-debug: Process: heapTotal 210.59MB heapUsed 189.25MB rss 214.55MB
2023-4-27 16:47:55-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
2023-4-27 16:47:55-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
2023-4-27 16:47:55-debug: 整理部分构建选项内数据到 settings.json start11%
2023-4-27 16:47:55-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-4-27 16:47:55-debug: Process: heapTotal 210.59MB heapUsed 188.36MB rss 213.37MB
2023-4-27 16:47:55-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (2ms)
2023-4-27 16:47:55-debug: run build task 整理部分构建选项内数据到 settings.json success in 2 ms √12%
2023-4-27 16:47:55-debug: Process: heapTotal 210.59MB heapUsed 188.44MB rss 213.30MB
2023-4-27 16:47:55-debug: custom joint texture layouts start12%
2023-4-27 16:47:55-debug: // ---- build task custom joint texture layouts ----
2023-4-27 16:47:55-debug: // ---- build task custom joint texture layouts ---- (1ms)
2023-4-27 16:47:55-debug: run build task custom joint texture layouts success in 1 ms √12%
2023-4-27 16:47:55-debug: // ---- build task custom joint physics ----
2023-4-27 16:47:55-debug: Process: heapTotal 210.59MB heapUsed 188.47MB rss 213.34MB
2023-4-27 16:47:55-debug: custom joint physics start12%
2023-4-27 16:47:55-debug: run build task custom joint physics success in 0 ms √13%
2023-4-27 16:47:55-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-4-27 16:47:55-debug: 填充脚本数据到 settings.json start13%
2023-4-27 16:47:55-debug: Process: heapTotal 210.59MB heapUsed 188.49MB rss 213.36MB
2023-4-27 16:47:55-debug: run build task 填充脚本数据到 settings.json success in 0 ms √13%
2023-4-27 16:47:55-debug: 填充场景数据到 settings.json start13%
2023-4-27 16:47:55-debug: // ---- build task 填充场景数据到 settings.json ----
2023-4-27 16:47:55-debug: Process: heapTotal 210.59MB heapUsed 188.52MB rss 213.38MB
2023-4-27 16:47:55-debug: // ---- build task 填充场景数据到 settings.json ---- (1ms)
2023-4-27 16:47:55-debug: run build task 填充场景数据到 settings.json success in 1 ms √14%
2023-4-27 16:47:55-debug: Process: heapTotal 210.59MB heapUsed 188.55MB rss 213.41MB
2023-4-27 16:47:55-debug: 整理资源分组，生成 packedAssets 以及 rawAssets 数据 start14%
2023-4-27 16:47:55-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ----
2023-4-27 16:47:55-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ---- (1ms)
2023-4-27 16:47:55-debug: run build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 success in 1 ms √14%
2023-4-27 16:47:55-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ----
2023-4-27 16:47:55-debug: options.md5Cache is false.
2023-4-27 16:47:55-debug: Process: heapTotal 210.59MB heapUsed 188.59MB rss 213.45MB
2023-4-27 16:47:55-debug: 从 suffixMap 生成 md5AssetsMap 到 settings.json start14%
2023-4-27 16:47:55-debug: run build task 从 suffixMap 生成 md5AssetsMap 到 settings.json success in 0 ms √15%
2023-4-27 16:48:15-debug: Query all assets info in project
2023-4-27 16:48:15-debug: BuildAssetLibrary query-assets with assets 446
2023-4-27 16:48:15-debug: init custom config: keepNodeUuid: false, useCache: true
2023-4-27 16:48:15-debug:   Number of all scenes: 1
2023-4-27 16:48:15-debug:   Number of all scripts: 2
2023-4-27 16:48:15-debug:   Number of other assets: 304
2023-4-27 16:48:15-debug: Process: heapTotal 210.59MB heapUsed 188.95MB rss 213.70MB
2023-4-27 16:48:15-debug: // ---- build task 查询 Asset Bundle ----
2023-4-27 16:48:15-debug: 查询 Asset Bundle start0%
2023-4-27 16:48:15-debug: // ---- build task 查询 Asset Bundle ---- (5ms)
2023-4-27 16:48:15-debug: run build task 查询 Asset Bundle success in 5 ms √3%
2023-4-27 16:48:15-debug: Process: heapTotal 210.59MB heapUsed 188.97MB rss 213.45MB
2023-4-27 16:48:15-debug: // ---- build task 查询使用的资源以及资源包配置 ----
2023-4-27 16:48:15-debug: 查询使用的资源以及资源包配置 start3%
2023-4-27 16:48:15-debug: init bundle assets
2023-4-27 16:48:15-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-4-27 16:48:15-debug: Number of scenes: 1
2023-4-27 16:48:15-debug: // ---- build task 查询使用的资源以及资源包配置 ---- (2ms)
2023-4-27 16:48:15-debug: run build task 查询使用的资源以及资源包配置 success in 2 ms √7%
2023-4-27 16:48:15-debug: Process: heapTotal 210.59MB heapUsed 189.11MB rss 213.61MB
2023-4-27 16:48:15-debug: 整理脚本分组与脚本数据 start7%
2023-4-27 16:48:15-debug: // ---- build task 整理脚本分组与脚本数据 ----
2023-4-27 16:48:15-debug: sort script group...
2023-4-27 16:48:15-debug: run build task 整理脚本分组与脚本数据 success in 0 ms √10%
2023-4-27 16:48:15-debug: 初始化 settings.json 与 config.json start10%
2023-4-27 16:48:15-debug: // ---- build task 初始化 settings.json 与 config.json ----
2023-4-27 16:48:15-debug: Process: heapTotal 210.59MB heapUsed 189.14MB rss 213.63MB
2023-4-27 16:48:15-debug: run build task 初始化 settings.json 与 config.json success in 0 ms √11%
2023-4-27 16:48:15-debug: builder.tasks.settings.macro start11%
2023-4-27 16:48:15-debug: builder.tasks.settings.macro 字段未在编辑器多语言内定义
2023-4-27 16:48:15-debug: Process: heapTotal 210.59MB heapUsed 189.18MB rss 213.60MB
2023-4-27 16:48:15-debug: // ---- build task builder.tasks.settings.macro ----
2023-4-27 16:48:15-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
2023-4-27 16:48:15-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
2023-4-27 16:48:15-debug: Process: heapTotal 210.59MB heapUsed 189.21MB rss 213.65MB
2023-4-27 16:48:15-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-4-27 16:48:15-debug: 整理部分构建选项内数据到 settings.json start11%
2023-4-27 16:48:15-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (2ms)
2023-4-27 16:48:15-debug: run build task 整理部分构建选项内数据到 settings.json success in 2 ms √12%
2023-4-27 16:48:15-debug: Process: heapTotal 210.59MB heapUsed 189.28MB rss 213.73MB
2023-4-27 16:48:15-debug: // ---- build task custom joint texture layouts ----
2023-4-27 16:48:15-debug: custom joint texture layouts start12%
2023-4-27 16:48:15-debug: run build task custom joint texture layouts success in 0 ms √12%
2023-4-27 16:48:15-debug: custom joint physics start12%
2023-4-27 16:48:15-debug: // ---- build task custom joint physics ----
2023-4-27 16:48:15-debug: Process: heapTotal 210.59MB heapUsed 189.31MB rss 213.75MB
2023-4-27 16:48:15-debug: run build task custom joint physics success in 0 ms √13%
2023-4-27 16:48:15-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-4-27 16:48:15-debug: 填充脚本数据到 settings.json start13%
2023-4-27 16:48:15-debug: Process: heapTotal 210.59MB heapUsed 189.33MB rss 213.78MB
2023-4-27 16:48:15-debug: run build task 填充脚本数据到 settings.json success in 0 ms √13%
2023-4-27 16:48:15-debug: 填充场景数据到 settings.json start13%
2023-4-27 16:48:15-debug: // ---- build task 填充场景数据到 settings.json ----
2023-4-27 16:48:15-debug: Process: heapTotal 210.59MB heapUsed 189.36MB rss 213.81MB
2023-4-27 16:48:15-debug: // ---- build task 填充场景数据到 settings.json ---- (1ms)
2023-4-27 16:48:15-debug: run build task 填充场景数据到 settings.json success in 1 ms √14%
2023-4-27 16:48:15-debug: Process: heapTotal 210.59MB heapUsed 189.39MB rss 213.84MB
2023-4-27 16:48:15-debug: 整理资源分组，生成 packedAssets 以及 rawAssets 数据 start14%
2023-4-27 16:48:15-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ----
2023-4-27 16:48:15-debug: run build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 success in 0 ms √14%
2023-4-27 16:48:15-debug: Process: heapTotal 210.59MB heapUsed 189.42MB rss 213.88MB
2023-4-27 16:48:15-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ----
2023-4-27 16:48:15-debug: options.md5Cache is false.
2023-4-27 16:48:15-debug: 从 suffixMap 生成 md5AssetsMap 到 settings.json start14%
2023-4-27 16:48:15-debug: run build task 从 suffixMap 生成 md5AssetsMap 到 settings.json success in 0 ms √15%
2023-4-27 16:48:39-debug: refresh db internal success
2023-4-27 16:48:39-debug: asset-db:worker-effect-data-processing (93ms)
2023-4-27 16:48:39-debug: refresh db assets success
2023-4-27 16:48:39-debug: asset-db:refresh-all-database (117ms)
2023-4-27 16:55:19-debug: refresh db internal success
2023-4-27 16:55:19-debug: asset-db:worker-effect-data-processing (126ms)
2023-4-27 16:55:19-debug: refresh db assets success
2023-4-27 16:55:19-debug: asset-db:refresh-all-database (162ms)
2023-4-27 19:21:53-debug: refresh db internal success
2023-4-27 19:21:53-debug: asset-db:worker-effect-data-processing (274ms)
2023-4-27 19:21:53-debug: refresh db assets success
2023-4-27 19:21:53-debug: asset-db:refresh-all-database (373ms)
2023-4-27 19:21:55-debug: Query all assets info in project
2023-4-27 19:21:55-debug: BuildAssetLibrary query-assets with assets 446
2023-4-27 19:21:55-debug: init custom config: keepNodeUuid: false, useCache: true
2023-4-27 19:21:55-debug:   Number of all scripts: 2
2023-4-27 19:21:55-debug:   Number of other assets: 304
2023-4-27 19:21:55-debug:   Number of all scenes: 1
2023-4-27 19:21:55-debug: // ---- build task 查询 Asset Bundle ----
2023-4-27 19:21:55-debug: Process: heapTotal 222.63MB heapUsed 192.89MB rss 223.44MB
2023-4-27 19:21:55-debug: 查询 Asset Bundle start0%
2023-4-27 19:21:55-debug: // ---- build task 查询 Asset Bundle ---- (9ms)
2023-4-27 19:21:55-debug: run build task 查询 Asset Bundle success in 9 ms √3%
2023-4-27 19:21:55-debug: // ---- build task 查询使用的资源以及资源包配置 ----
2023-4-27 19:21:55-debug: Process: heapTotal 222.63MB heapUsed 194.30MB rss 224.86MB
2023-4-27 19:21:55-debug: init bundle assets
2023-4-27 19:21:55-debug: 查询使用的资源以及资源包配置 start3%
2023-4-27 19:21:55-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-4-27 19:21:55-debug: Number of scenes: 1
2023-4-27 19:21:55-debug: run build task 查询使用的资源以及资源包配置 success in 11 ms √7%
2023-4-27 19:21:55-debug: 整理脚本分组与脚本数据 start7%
2023-4-27 19:21:55-debug: // ---- build task 查询使用的资源以及资源包配置 ---- (11ms)
2023-4-27 19:21:55-debug: sort script group...
2023-4-27 19:21:55-debug: // ---- build task 整理脚本分组与脚本数据 ----
2023-4-27 19:21:55-debug: Process: heapTotal 222.63MB heapUsed 194.47MB rss 225.23MB
2023-4-27 19:21:55-debug: // ---- build task 整理脚本分组与脚本数据 ---- (1ms)
2023-4-27 19:21:55-debug: run build task 整理脚本分组与脚本数据 success in 1 ms √10%
2023-4-27 19:21:55-debug: 初始化 settings.json 与 config.json start10%
2023-4-27 19:21:55-debug: Process: heapTotal 222.63MB heapUsed 194.50MB rss 225.27MB
2023-4-27 19:21:55-debug: // ---- build task 初始化 settings.json 与 config.json ----
2023-4-27 19:21:55-debug: run build task 初始化 settings.json 与 config.json success in 0 ms √11%
2023-4-27 19:21:55-debug: builder.tasks.settings.macro 字段未在编辑器多语言内定义
2023-4-27 19:21:55-debug: Process: heapTotal 222.63MB heapUsed 194.54MB rss 225.26MB
2023-4-27 19:21:55-debug: builder.tasks.settings.macro start11%
2023-4-27 19:21:55-debug: // ---- build task builder.tasks.settings.macro ----
2023-4-27 19:21:55-debug: // ---- build task builder.tasks.settings.macro ---- (2ms)
2023-4-27 19:21:55-debug: run build task builder.tasks.settings.macro success in 2 ms √11%
2023-4-27 19:21:55-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-4-27 19:21:55-debug: 整理部分构建选项内数据到 settings.json start11%
2023-4-27 19:21:55-debug: Process: heapTotal 222.63MB heapUsed 194.57MB rss 225.18MB
2023-4-27 19:21:55-debug: run build task 整理部分构建选项内数据到 settings.json success in 11 ms √12%
2023-4-27 19:21:55-debug: custom joint texture layouts start12%
2023-4-27 19:21:55-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (11ms)
2023-4-27 19:21:55-debug: Process: heapTotal 222.63MB heapUsed 194.65MB rss 225.31MB
2023-4-27 19:21:55-debug: // ---- build task custom joint texture layouts ----
2023-4-27 19:21:55-debug: // ---- build task custom joint texture layouts ---- (1ms)
2023-4-27 19:21:55-debug: run build task custom joint texture layouts success in 1 ms √12%
2023-4-27 19:21:55-debug: // ---- build task custom joint physics ----
2023-4-27 19:21:55-debug: Process: heapTotal 222.63MB heapUsed 194.68MB rss 225.34MB
2023-4-27 19:21:55-debug: custom joint physics start12%
2023-4-27 19:21:55-debug: Process: heapTotal 222.63MB heapUsed 194.70MB rss 225.37MB
2023-4-27 19:21:55-debug: 填充脚本数据到 settings.json start13%
2023-4-27 19:21:55-debug: run build task custom joint physics success in 0 ms √13%
2023-4-27 19:21:55-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-4-27 19:21:55-debug: run build task 填充脚本数据到 settings.json success in 0 ms √13%
2023-4-27 19:21:55-debug: 填充场景数据到 settings.json start13%
2023-4-27 19:21:55-debug: // ---- build task 填充场景数据到 settings.json ----
2023-4-27 19:21:55-debug: Process: heapTotal 222.63MB heapUsed 194.73MB rss 225.40MB
2023-4-27 19:21:55-debug: // ---- build task 填充场景数据到 settings.json ---- (1ms)
2023-4-27 19:21:55-debug: run build task 填充场景数据到 settings.json success in 1 ms √14%
2023-4-27 19:21:55-debug: 整理资源分组，生成 packedAssets 以及 rawAssets 数据 start14%
2023-4-27 19:21:55-debug: Process: heapTotal 222.63MB heapUsed 194.76MB rss 225.43MB
2023-4-27 19:21:55-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ----
2023-4-27 19:21:55-debug: // ---- build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 ---- (1ms)
2023-4-27 19:21:55-debug: run build task 整理资源分组，生成 packedAssets 以及 rawAssets 数据 success in 1 ms √14%
2023-4-27 19:21:55-debug: // ---- build task 从 suffixMap 生成 md5AssetsMap 到 settings.json ----
2023-4-27 19:21:55-debug: options.md5Cache is false.
2023-4-27 19:21:55-debug: Process: heapTotal 222.63MB heapUsed 194.80MB rss 225.48MB
2023-4-27 19:21:55-debug: 从 suffixMap 生成 md5AssetsMap 到 settings.json start14%
2023-4-27 19:21:55-debug: run build task 从 suffixMap 生成 md5AssetsMap 到 settings.json success in 0 ms √15%
2023-4-27 20:08:55-debug: refresh db internal success
2023-4-27 20:08:55-debug: asset-db:worker-effect-data-processing (90ms)
2023-4-27 20:08:55-debug: refresh db assets success
2023-4-27 20:08:55-debug: asset-db:refresh-all-database (121ms)
2023-4-28 00:41:53-debug: refresh db internal success
2023-4-28 00:41:53-debug: asset-db:worker-effect-data-processing (200ms)
2023-4-28 00:41:53-debug: %cImport%c: G:\code\cocos练习\explosionPoint\assets\scripts\game.tsbackground: #aaff85; color: #000;color: #000;
2023-4-28 00:41:53-debug: refresh db assets success
2023-4-28 00:41:53-debug: asset-db:refresh-all-database (296ms)
2023-4-28 00:41:56-debug: start refresh asset from G:\code\cocos练习\explosionPoint\assets\scene\game.scene...
2023-4-28 00:41:56-debug: %cImport%c: G:\code\cocos练习\explosionPoint\assets\scene\game.scenebackground: #aaff85; color: #000;color: #000;
2023-4-28 00:41:56-debug: refresh asset G:\code\cocos练习\explosionPoint\assets\scene success
